Product_ID,User_ID,Time_ID,HelpfulnessNumerator,HelpfulnessDenominator,CleanedText,Score
5559,17937,2037,0,0,emerald cocoa roast almond definit qualiti worthwhil snack item almond lover my main concern product much cocoa dark chocol flavor like advertis it light dust powder almond tast realli stand the almond fine i never real issu emerald line can nut so look relat healthi snack item would satisfi crave just expect burst chocol flavor,3
31342,133121,1149,0,0,i understand appear fair good price k cup expir back juli 2009 year old howev i notic stale tast i wonder i may miss fresh i plan contact seller find sell expir k cup,3
26180,124159,908,0,0,don know packag issu let moistur crystal tub larg solid clump made pour mix small mouth contain messi pain tast accept i better instant clump issu,3
4101,28491,123,1,1,this decent tast the cottag chees leav lot desir it pick sauc color way look grayish brown rubberi textur no wors brand respect not realli korma opinion like curri given avail local would buy,3
71130,48939,323,0,0,after drink i torn thought kicker tast i never huge fan fruit punch remind drink titl it tast exact everyth els to make want squeez someth water go extra mile i want someth beauti end rainbow fruit punch exact pot gold br br as claim good label say test kit cleaner i realli sure i suppos like anyth els take bottl valu hope best end like way tast well br br one last thing amount pore when say add squeez exact sure i ad sip ad sip tri get amount person i would like spoon comparison someth i thought perhap odd someon els home ask thing said like fruit punch i get infomerci br br go figur,3
16803,59763,745,8,8,as see name i green organ mom blogger alway tri shop accord i alreadi big fan href http www amazon com gp product b001e5dzu2 zoe extra virgin oliv oil 1 liter tin pack 2 glad see organ version unfortun though much tri like organ zoe organ evoo tast anywher near good non organ varieti this organ one definit tast like made whole differ varieti oliv leav pronounc sharper greener flavor bit bite it distinct total overpow cook the non organ zoe evoo blend perfect marinad dip bread drizzl final touch cook dish etc so unfortun case go non organ i subscrib save reorder pantri stapl hous,3
50749,89156,1305,1,1,i pick local pet store stop carri thin bone shape littl bitz chicken rawhid chew the beefeat littl bitz small round chip circular wafer rawhid back hard dri meati top i reluct get 1 4 inch thick though seem inch diamet well i sure would big teacup bite my picki pooch seem ok though sometim crack sound make scare cant get enough i prefer similar product beefeat thinner less chunki these great smaller breed but warn give dog terribl gas onli recommend realli love fur babi mind smell,3
53329,48316,1067,8,9,most bag chai blend good there i said there authent tast weak overal unfortun stash doubl spice chai fall categori despit hit right note spice br br upon open bag first time i concern would overload much cinnamon green stain bag appar stuck load cardamom well good thing with milk sugar though black tea strength need counter balanc spice medley thing improv i ad second bag cup overal bitter bodi expect black tea provid with differ stronger tea base stash could real winner certain spice blend right,3
25784,122922,122,0,0,i gave 3 star i use fondant daughter birthday cake though easi roll almost tooo pliabl i made decor bow top hold heat kept fall loos shape it great though make flat shape stick cake cupcak etc,3
31074,26584,671,1,1,my dog love it for the tast i think and it did seem to be someth that they enjoy chew on my onli problem was the titl say everlast treat for dog which i took to mean last a veri long time but it onli last about 1 hour but it was still a great treat for my dog would defin recommend this product,3
54274,103707,596,0,0,after two year eukanuba lamb rice thought would tri differ food choc lab give bit varieti br he like food alot surpris differ three week eat alot hungrier poop alot looser thirstier breath good his coat condit eneri level good though mix bag i like go back previous food next order,3
12414,69697,185,1,2,the product great find store we love use sprinkl white cheddar popcorn target use sell what incred flavor but ship charg outrag don t fall,3
12799,41227,105,0,0,this good product get wrong i spread three grain bread realli nutriti snack but three jar i order one arriv total broken product mess broken glass packag in opinion poor packag thrown usp prioriti mail box small three jar minim protect no bubbl wrap nada to credit i complain given 1 3 refund right away,3
68030,111214,475,0,0,my bulldog love bulli stick anyth these stick good valu last quit long time i must say probabl worst smell bulli stick i ever purchas my dog sit besid even i watch tv read i gag smell near will look odorless stick next time around,3
6529,41543,163,4,4,this version van houtt coffe i care for medium roast i thought littl strong bitter their hous blend much better,3
48855,73212,1717,2,2,out black tea yunnan tea favorit it earthi flavor sort like i imagin tree bark would like slight spice i mani yunnan mani differ tea seller i must say yunnan bit thin a good yunnan pretti full flavor good complex yunnan earthi flavor i expect miss depth expens yunnan provid br br so assess tea passabl want pay bit less if mind pay 10 15 though realli like rich complex black tea yunnan tea better han one,3
5993,12125,480,1,2,the lid mere sit top huge pain get especi sinc use freez milk half time spill everywher i move freezer sooo annoy least bottom silicon it use babi food less liquid thing,3
36266,157263,511,0,0,i realli happi find amazon sell goji berri they hard find reason price conveni factor deliv a doctor prescrib berri general health suppos good eye i work comput long hour also mani antioxid anti age properti associ i use tea morn like other i found navita brand small dri i say good put trail mix chewi make tea soak expand work well br br earlier year i nyc went chines herbalist shop i gone year there i bought berri lin sister herb brand 10 1 2lb packag these also mark organ qualifi organ low pesticid residu back packag other note certifi usda know i say though without doubt richer tast chewi sweeter artifici sweeten soak sugar twice size navita brand they also say best region specifi region like navita call himalayan the region qualif make sens herb grow better certain environ face certain direct i sure region influenc effect herb in packag lin sister herb i also found bit leav br br so read review i think trade go berri if certifi organ kosher import featur berri one look navita seem better brand if look tast size textur call qualiti lin sister herb brand rank higher howev i found lin sister herb goji amazon so i sure i buy opportun permit,3
30689,20670,1059,1,1,ultra tini pay 1 pack 2 realli worth price sugari somewhat crispi chocolati i hope melti chocol piec disappoint find one two per cooki everi cooki part melt onto wrapper one broken it fun tri way overpr i repurchas,3
